Cultivo;Campaña;Provincia;Departamento;idProvincia;idDepartamento;Producción
"Trigo total";2024/25;CHACO;"GENERAL GUEMES";22;63;7320
"Trigo total";2015/16;CHACO;INDEPENDENCIA;22;70;17940
"Trigo total";2016/17;CHACO;INDEPENDENCIA;22;70;6237
"Trigo total";2017/18;CHACO;INDEPENDENCIA;22;70;9384
"Trigo total";2018/19;CHACO;INDEPENDENCIA;22;70;16926
"Trigo total";2019/20;CHACO;INDEPENDENCIA;22;70;25810
"Trigo total";2020/21;CHACO;INDEPENDENCIA;22;70;6880
"Trigo total";2021/22;CHACO;INDEPENDENCIA;22;70;21156
"Trigo total";2022/23;CHACO;INDEPENDENCIA;22;70;9975
"Trigo total";2023/24;CHACO;INDEPENDENCIA;22;70;11520
"Trigo total";2024/25;CHACO;INDEPENDENCIA;22;70;7830
"Trigo total";2015/16;CHACO;"LIBERTADOR GENERAL SAN MARTIN";22;84;1540
"Trigo total";2016/17;CHACO;"LIBERTADOR GENERAL SAN MARTIN";22;84;352
"Trigo total";2018/19;CHACO;"LIBERTADOR GENERAL SAN MARTIN";22;84;350
"Trigo total";2019/20;CHACO;"LIBERTADOR GENERAL SAN MARTIN";22;84;1360
"Trigo total";2020/21;CHACO;"LIBERTADOR GENERAL SAN MARTIN";22;84;0
"Trigo total";2021/22;CHACO;"LIBERTADOR GENERAL SAN MARTIN";22;84;0
"Trigo total";2022/23;CHACO;"LIBERTADOR GENERAL SAN MARTIN";22;84;840
"Trigo total";2023/24;CHACO;"LIBERTADOR GENERAL SAN MARTIN";22;84;240
"Trigo total";2024/25;CHACO;"LIBERTADOR GENERAL SAN MARTIN";22;84;855
"Trigo total";2015/16;CHACO;MAIPU;22;91;4970
"Trigo total";2016/17;CHACO;MAIPU;22;91;2893
"Trigo total";2017/18;CHACO;MAIPU;22;91;6545
"Trigo total";2018/19;CHACO;MAIPU;22;91;5925
"Trigo total";2019/20;CHACO;MAIPU;22;91;15633
"Trigo total";2020/21;CHACO;MAIPU;22;91;980
"Trigo total";2021/22;CHACO;MAIPU;22;91;8904
"Trigo total";2022/23;CHACO;MAIPU;22;91;6600
"Trigo total";2023/24;CHACO;MAIPU;22;91;8000
"Trigo total";2024/25;CHACO;MAIPU;22;91;8190
"Trigo total";2015/16;CHACO;"MAYOR LUIS J. FONTANA";22;98;16220
"Trigo total";2016/17;CHACO;"MAYOR LUIS J. FONTANA";22;98;13155
"Trigo total";2017/18;CHACO;"MAYOR LUIS J. FONTANA";22;98;21671
"Trigo total";2018/19;CHACO;"MAYOR LUIS J. FONTANA";22;98;33732
"Trigo total";2019/20;CHACO;"MAYOR LUIS J. FONTANA";22;98;23384
"Trigo total";2020/21;CHACO;"MAYOR LUIS J. FONTANA";22;98;1820
"Trigo total";2021/22;CHACO;"MAYOR LUIS J. FONTANA";22;98;4491
"Trigo total";2022/23;CHACO;"MAYOR LUIS J. FONTANA";22;98;2200
"Trigo total";2023/24;CHACO;"MAYOR LUIS J. FONTANA";22;98;640
"Trigo total";2024/25;CHACO;"MAYOR LUIS J. FONTANA";22;98;1420
"Trigo total";2015/16;CHACO;O'HIGGINS;22;112;33310
"Trigo total";2016/17;CHACO;O'HIGGINS;22;112;25725
"Trigo total";2017/18;CHACO;O'HIGGINS;22;112;42594
"Trigo total";2018/19;CHACO;O'HIGGINS;22;112;55679
"Trigo total";2019/20;CHACO;O'HIGGINS;22;112;56055
"Trigo total";2020/21;CHACO;O'HIGGINS;22;112;11790
"Trigo total";2021/22;CHACO;O'HIGGINS;22;112;14976
"Trigo total";2022/23;CHACO;O'HIGGINS;22;112;4200
"Trigo total";2023/24;CHACO;O'HIGGINS;22;112;4800
"Trigo total";2024/25;CHACO;O'HIGGINS;22;112;11580
"Trigo total";2015/16;CHACO;QUITILIPI;22;133;1460
"Trigo total";2016/17;CHACO;QUITILIPI;22;133;650
"Trigo total";2017/18;CHACO;QUITILIPI;22;133;1450
"Trigo total";2018/19;CHACO;QUITILIPI;22;133;1200
"Trigo total";2019/20;CHACO;QUITILIPI;22;133;1632
"Trigo total";2020/21;CHACO;QUITILIPI;22;133;880
"Trigo total";2021/22;CHACO;QUITILIPI;22;133;1330
"Trigo total";2022/23;CHACO;QUITILIPI;22;133;1360
"Trigo total";2023/24;CHACO;QUITILIPI;22;133;912
"Trigo total";2024/25;CHACO;QUITILIPI;22;133;671
"Trigo total";2021/22;CHACO;"SAN FERNANDO";22;140;350
"Trigo total";2022/23;CHACO;"SAN FERNANDO";22;140;0
"Trigo total";2023/24;CHACO;"SAN FERNANDO";22;140;220
"Trigo total";2024/25;CHACO;"SAN FERNANDO";22;140;600
"Trigo total";2015/16;CHACO;"SAN LORENZO";22;147;550
"Trigo total";2016/17;CHACO;"SAN LORENZO";22;147;572
"Trigo total";2017/18;CHACO;"SAN LORENZO";22;147;1043
"Trigo total";2018/19;CHACO;"SAN LORENZO";22;147;1642
"Trigo total";2019/20;CHACO;"SAN LORENZO";22;147;1485
"Trigo total";2020/21;CHACO;"SAN LORENZO";22;147;25
"Trigo total";2021/22;CHACO;"SAN LORENZO";22;147;70
"Trigo total";2022/23;CHACO;"SAN LORENZO";22;147;158
"Trigo total";2023/24;CHACO;"SAN LORENZO";22;147;300
"Trigo total";2024/25;CHACO;"SAN LORENZO";22;147;900
"Trigo total";2015/16;CHACO;"SARGENTO CABRAL";22;154;220
"Trigo total";2016/17;CHACO;"SARGENTO CABRAL";22;154;114
"Trigo total";2017/18;CHACO;"SARGENTO CABRAL";22;154;198
"Trigo total";2018/19;CHACO;"SARGENTO CABRAL";22;154;330
"Trigo total";2019/20;CHACO;"SARGENTO CABRAL";22;154;220
"Trigo total";2024/25;CHACO;"SARGENTO CABRAL";22;154;320
"Trigo total";2015/16;CORDOBA;CALAMUCHITA;14;7;6300
"Trigo total";2016/17;CORDOBA;CALAMUCHITA;14;7;22059
"Trigo total";2017/18;CORDOBA;CALAMUCHITA;14;7;4669
"Trigo total";2018/19;CORDOBA;CALAMUCHITA;14;7;3600
"Trigo total";2019/20;CORDOBA;CALAMUCHITA;14;7;4510
"Trigo total";2020/21;CORDOBA;CALAMUCHITA;14;7;1950
"Trigo total";2021/22;CORDOBA;CALAMUCHITA;14;7;3750
"Trigo total";2022/23;CORDOBA;CALAMUCHITA;14;7;1229
"Trigo total";2023/24;CORDOBA;CALAMUCHITA;14;7;2880
"Trigo total";2024/25;CORDOBA;CALAMUCHITA;14;7;3600
"Trigo total";2015/16;CORDOBA;CAPITAL;14;14;1750
"Trigo total";2016/17;CORDOBA;CAPITAL;14;14;2025
"Trigo total";2017/18;CORDOBA;CAPITAL;14;14;1700
"Trigo total";2018/19;CORDOBA;CAPITAL;14;14;1870
"Trigo total";2019/20;CORDOBA;CAPITAL;14;14;1760
"Trigo total";2020/21;CORDOBA;CAPITAL;14;14;2040
"Trigo total";2021/22;CORDOBA;CAPITAL;14;14;9000
"Trigo total";2022/23;CORDOBA;CAPITAL;14;14;3500
"Trigo total";2023/24;CORDOBA;CAPITAL;14;14;1800
"Trigo total";2024/25;CORDOBA;CAPITAL;14;14;3500
"Trigo total";2015/16;CORDOBA;COLON;14;21;15400
"Trigo total";2016/17;CORDOBA;COLON;14;21;86400
"Trigo total";2017/18;CORDOBA;COLON;14;21;34888
"Trigo total";2018/19;CORDOBA;COLON;14;21;26740
"Trigo total";2019/20;CORDOBA;COLON;14;21;55001
"Trigo total";2020/21;CORDOBA;COLON;14;21;16813
"Trigo total";2021/22;CORDOBA;COLON;14;21;29497
"Trigo total";2022/23;CORDOBA;COLON;14;21;12269
"Trigo total";2023/24;CORDOBA;COLON;14;21;18989
"Trigo total";2024/25;CORDOBA;COLON;14;21;29600
"Trigo total";2020/21;CORDOBA;"CRUZ DEL EJE";14;28;1200
"Trigo total";2021/22;CORDOBA;"CRUZ DEL EJE";14;28;3960
"Trigo total";2023/24;CORDOBA;"CRUZ DEL EJE";14;28;1920
"Trigo total";2024/25;CORDOBA;"CRUZ DEL EJE";14;28;5760
"Trigo total";2015/16;CORDOBA;"GENERAL ROCA";14;35;128440
"Trigo total";2016/17;CORDOBA;"GENERAL ROCA";14;35;302080
"Trigo total";2017/18;CORDOBA;"GENERAL ROCA";14;35;182442
"Trigo total";2018/19;CORDOBA;"GENERAL ROCA";14;35;230300
"Trigo total";2019/20;CORDOBA;"GENERAL ROCA";14;35;218628
"Trigo total";2020/21;CORDOBA;"GENERAL ROCA";14;35;61725
"Trigo total";2021/22;CORDOBA;"GENERAL ROCA";14;35;131311
"Trigo total";2022/23;CORDOBA;"GENERAL ROCA";14;35;130200
"Trigo total";2023/24;CORDOBA;"GENERAL ROCA";14;35;98530
"Trigo total";2024/25;CORDOBA;"GENERAL ROCA";14;35;50112
"Trigo total";2015/16;CORDOBA;"GENERAL SAN MARTIN";14;42;123240
"Trigo total";2016/17;CORDOBA;"GENERAL SAN MARTIN";14;42;398370
"Trigo total";2017/18;CORDOBA;"GENERAL SAN MARTIN";14;42;406525
"Trigo total";2018/19;CORDOBA;"GENERAL SAN MARTIN";14;42;325920
"Trigo total";2019/20;CORDOBA;"GENERAL SAN MARTIN";14;42;279850
"Trigo total";2020/21;CORDOBA;"GENERAL SAN MARTIN";14;42;88920
"Trigo total";2021/22;CORDOBA;"GENERAL SAN MARTIN";14;42;329750
"Trigo total";2022/23;CORDOBA;"GENERAL SAN MARTIN";14;42;90100
"Trigo total";2023/24;CORDOBA;"GENERAL SAN MARTIN";14;42;59550
"Trigo total";2024/25;CORDOBA;"GENERAL SAN MARTIN";14;42;160800
"Trigo total";2015/16;CORDOBA;ISCHILIN;14;49;1460
"Trigo total";2016/17;CORDOBA;ISCHILIN;14;49;1144
"Trigo total";2017/18;CORDOBA;ISCHILIN;14;49;2897
"Trigo total";2018/19;CORDOBA;ISCHILIN;14;49;1360
"Trigo total";2019/20;CORDOBA;ISCHILIN;14;49;4353
"Trigo total";2020/21;CORDOBA;ISCHILIN;14;49;1425
"Trigo total";2021/22;CORDOBA;ISCHILIN;14;49;1869
"Trigo total";2022/23;CORDOBA;ISCHILIN;14;49;336
"Trigo total";2023/24;CORDOBA;ISCHILIN;14;49;2100
"Trigo total";2024/25;CORDOBA;ISCHILIN;14;49;3900
"Trigo total";2015/16;CORDOBA;"JUAREZ CELMAN";14;56;118510
"Trigo total";2016/17;CORDOBA;"JUAREZ CELMAN";14;56;155340
"Trigo total";2017/18;CORDOBA;"JUAREZ CELMAN";14;56;173320
"Trigo total";2018/19;CORDOBA;"JUAREZ CELMAN";14;56;123200
"Trigo total";2019/20;CORDOBA;"JUAREZ CELMAN";14;56;126250
"Trigo total";2020/21;CORDOBA;"JUAREZ CELMAN";14;56;85360
"Trigo total";2021/22;CORDOBA;"JUAREZ CELMAN";14;56;136300
"Trigo total";2022/23;CORDOBA;"JUAREZ CELMAN";14;56;54000
"Trigo total";2023/24;CORDOBA;"JUAREZ CELMAN";14;56;83600
"Trigo total";2024/25;CORDOBA;"JUAREZ CELMAN";14;56;90000
"Trigo total";2015/16;CORDOBA;"MARCOS JUAREZ";14;63;280940
"Trigo total";2016/17;CORDOBA;"MARCOS JUAREZ";14;63;578128
"Trigo total";2017/18;CORDOBA;"MARCOS JUAREZ";14;63;704462
"Trigo total";2018/19;CORDOBA;"MARCOS JUAREZ";14;63;442688
"Trigo total";2019/20;CORDOBA;"MARCOS JUAREZ";14;63;507418
"Trigo total";2020/21;CORDOBA;"MARCOS JUAREZ";14;63;243010
"Trigo total";2021/22;CORDOBA;"MARCOS JUAREZ";14;63;735830
"Trigo total";2022/23;CORDOBA;"MARCOS JUAREZ";14;63;235286
"Trigo total";2023/24;CORDOBA;"MARCOS JUAREZ";14;63;199926
"Trigo total";2024/25;CORDOBA;"MARCOS JUAREZ";14;63;384864
"Trigo total";2015/16;CORDOBA;"PRESIDENTE ROQUE SAENZ PENA";14;84;202800
"Trigo total";2016/17;CORDOBA;"PRESIDENTE ROQUE SAENZ PENA";14;84;235348
"Trigo total";2017/18;CORDOBA;"PRESIDENTE ROQUE SAENZ PENA";14;84;183612
"Trigo total";2018/19;CORDOBA;"PRESIDENTE ROQUE SAENZ PENA";14;84;299700
"Trigo total";2019/20;CORDOBA;"PRESIDENTE ROQUE SAENZ PENA";14;84;222024
"Trigo total";2020/21;CORDOBA;"PRESIDENTE ROQUE SAENZ PENA";14;84;166435
"Trigo total";2021/22;CORDOBA;"PRESIDENTE ROQUE SAENZ PENA";14;84;208517
"Trigo total";2022/23;CORDOBA;"PRESIDENTE ROQUE SAENZ PENA";14;84;268468
"Trigo total";2023/24;CORDOBA;"PRESIDENTE ROQUE SAENZ PENA";14;84;128599
"Trigo total";2024/25;CORDOBA;"PRESIDENTE ROQUE SAENZ PENA";14;84;153183
"Trigo total";2015/16;CORDOBA;"RIO CUARTO";14;98;106360
"Trigo total";2016/17;CORDOBA;"RIO CUARTO";14;98;233595
"Trigo total";2017/18;CORDOBA;"RIO CUARTO";14;98;152925
"Trigo total";2018/19;CORDOBA;"RIO CUARTO";14;98;92000
"Trigo total";2019/20;CORDOBA;"RIO CUARTO";14;98;117700
"Trigo total";2020/21;CORDOBA;"RIO CUARTO";14;98;61950
"Trigo total";2021/22;CORDOBA;"RIO CUARTO";14;98;135200
"Trigo total";2022/23;CORDOBA;"RIO CUARTO";14;98;55625
"Trigo total";2023/24;CORDOBA;"RIO CUARTO";14;98;83810
"Trigo total";2024/25;CORDOBA;"RIO CUARTO";14;98;91800
"Trigo total";2015/16;CORDOBA;"RIO PRIMERO";14;105;154000
"Trigo total";2016/17;CORDOBA;"RIO PRIMERO";14;105;504352
"Trigo total";2017/18;CORDOBA;"RIO PRIMERO";14;105;228620
"Trigo total";2018/19;CORDOBA;"RIO PRIMERO";14;105;165000
"Trigo total";2019/20;CORDOBA;"RIO PRIMERO";14;105;291786
"Trigo total";2020/21;CORDOBA;"RIO PRIMERO";14;105;88476
"Trigo total";2021/22;CORDOBA;"RIO PRIMERO";14;105;147341
"Trigo total";2022/23;CORDOBA;"RIO PRIMERO";14;105;58418
"Trigo total";2023/24;CORDOBA;"RIO PRIMERO";14;105;58347
"Trigo total";2024/25;CORDOBA;"RIO PRIMERO";14;105;165691
"Trigo total";2015/16;CORDOBA;"RIO SECO";14;112;16000
"Trigo total";2016/17;CORDOBA;"RIO SECO";14;112;84970
"Trigo total";2017/18;CORDOBA;"RIO SECO";14;112;4914
"Trigo total";2018/19;CORDOBA;"RIO SECO";14;112;35420
"Trigo total";2019/20;CORDOBA;"RIO SECO";14;112;54291
"Trigo total";2020/21;CORDOBA;"RIO SECO";14;112;14980
"Trigo total";2021/22;CORDOBA;"RIO SECO";14;112;16737
"Trigo total";2022/23;CORDOBA;"RIO SECO";14;112;1584
"Trigo total";2023/24;CORDOBA;"RIO SECO";14;112;6127
"Trigo total";2024/25;CORDOBA;"RIO SECO";14;112;24960
"Trigo total";2015/16;CORDOBA;"RIO SEGUNDO";14;119;197570
"Trigo total";2016/17;CORDOBA;"RIO SEGUNDO";14;119;346560
"Trigo total";2017/18;CORDOBA;"RIO SEGUNDO";14;119;350757
"Trigo total";2018/19;CORDOBA;"RIO SEGUNDO";14;119;275600
"Trigo total";2019/20;CORDOBA;"RIO SEGUNDO";14;119;387150
"Trigo total";2020/21;CORDOBA;"RIO SEGUNDO";14;119;50310
"Trigo total";2021/22;CORDOBA;"RIO SEGUNDO";14;119;225620
"Trigo total";2022/23;CORDOBA;"RIO SEGUNDO";14;119;69000
"Trigo total";2023/24;CORDOBA;"RIO SEGUNDO";14;119;96260
"Trigo total";2024/25;CORDOBA;"RIO SEGUNDO";14;119;130000
"Trigo total";2015/16;CORDOBA;"SAN JAVIER";14;133;11200
"Trigo total";2016/17;CORDOBA;"SAN JAVIER";14;133;14948
"Trigo total";2017/18;CORDOBA;"SAN JAVIER";14;133;17100
"Trigo total";2018/19;CORDOBA;"SAN JAVIER";14;133;17100
"Trigo total";2019/20;CORDOBA;"SAN JAVIER";14;133;13125
"Trigo total";2020/21;CORDOBA;"SAN JAVIER";14;133;14000
"Trigo total";2021/22;CORDOBA;"SAN JAVIER";14;133;11900
"Trigo total";2022/23;CORDOBA;"SAN JAVIER";14;133;11050
"Trigo total";2023/24;CORDOBA;"SAN JAVIER";14;133;9860
"Trigo total";2024/25;CORDOBA;"SAN JAVIER";14;133;12250
"Trigo total";2015/16;CORDOBA;"SAN JUSTO";14;140;429600
"Trigo total";2016/17;CORDOBA;"SAN JUSTO";14;140;733722
"Trigo total";2017/18;CORDOBA;"SAN JUSTO";14;140;731525
"Trigo total";2018/19;CORDOBA;"SAN JUSTO";14;140;605000
"Trigo total";2019/20;CORDOBA;"SAN JUSTO";14;140;764463
"Trigo total";2020/21;CORDOBA;"SAN JUSTO";14;140;353196
"Trigo total";2021/22;CORDOBA;"SAN JUSTO";14;140;594016
"Trigo total";2022/23;CORDOBA;"SAN JUSTO";14;140;310700
"Trigo total";2023/24;CORDOBA;"SAN JUSTO";14;140;423120
"Trigo total";2024/25;CORDOBA;"SAN JUSTO";14;140;381250
"Trigo total";2015/16;CORDOBA;"SANTA MARIA";14;147;20240
"Trigo total";2016/17;CORDOBA;"SANTA MARIA";14;147;50490
"Trigo total";2017/18;CORDOBA;"SANTA MARIA";14;147;16900
"Trigo total";2018/19;CORDOBA;"SANTA MARIA";14;147;4500
"Trigo total";2019/20;CORDOBA;"SANTA MARIA";14;147;13420
"Trigo total";2020/21;CORDOBA;"SANTA MARIA";14;147;3840
"Trigo total";2021/22;CORDOBA;"SANTA MARIA";14;147;12000
"Trigo total";2022/23;CORDOBA;"SANTA MARIA";14;147;4900
"Trigo total";2023/24;CORDOBA;"SANTA MARIA";14;147;3100
"Trigo total";2024/25;CORDOBA;"SANTA MARIA";14;147;7500
"Trigo total";2015/16;CORDOBA;"TERCERO ARRIBA";14;161;100800
"Trigo total";2016/17;CORDOBA;"TERCERO ARRIBA";14;161;180345
"Trigo total";2017/18;CORDOBA;"TERCERO ARRIBA";14;161;142329
"Trigo total";2018/19;CORDOBA;"TERCERO ARRIBA";14;161;51700
"Trigo total";2019/20;CORDOBA;"TERCERO ARRIBA";14;161;110400
"Trigo total";2020/21;CORDOBA;"TERCERO ARRIBA";14;161;40320
"Trigo total";2021/22;CORDOBA;"TERCERO ARRIBA";14;161;122100
"Trigo total";2022/23;CORDOBA;"TERCERO ARRIBA";14;161;42500
"Trigo total";2023/24;CORDOBA;"TERCERO ARRIBA";14;161;22950
"Trigo total";2024/25;CORDOBA;"TERCERO ARRIBA";14;161;56600
"Trigo total";2015/16;CORDOBA;TOTORAL;14;168;37500
"Trigo total";2016/17;CORDOBA;TOTORAL;14;168;108692
"Trigo total";2017/18;CORDOBA;TOTORAL;14;168;39555
"Trigo total";2018/19;CORDOBA;TOTORAL;14;168;27720
"Trigo total";2019/20;CORDOBA;TOTORAL;14;168;105911
"Trigo total";2020/21;CORDOBA;TOTORAL;14;168;30360
"Trigo total";2021/22;CORDOBA;TOTORAL;14;168;49153
"Trigo total";2022/23;CORDOBA;TOTORAL;14;168;13425
"Trigo total";2023/24;CORDOBA;TOTORAL;14;168;14616
"Trigo total";2024/25;CORDOBA;TOTORAL;14;168;42975
"Trigo total";2015/16;CORDOBA;TULUMBA;14;175;29920
"Trigo total";2016/17;CORDOBA;TULUMBA;14;175;84699
"Trigo total";2017/18;CORDOBA;TULUMBA;14;175;28126
"Trigo total";2018/19;CORDOBA;TULUMBA;14;175;16650
"Trigo total";2019/20;CORDOBA;TULUMBA;14;175;55071
"Trigo total";2020/21;CORDOBA;TULUMBA;14;175;13675
"Trigo total";2021/22;CORDOBA;TULUMBA;14;175;23374
"Trigo total";2022/23;CORDOBA;TULUMBA;14;175;6664
"Trigo total";2023/24;CORDOBA;TULUMBA;14;175;2198
"Trigo total";2024/25;CORDOBA;TULUMBA;14;175;19065
"Trigo total";2015/16;CORDOBA;UNION;14;182;276490
"Trigo total";2016/17;CORDOBA;UNION;14;182;759528
"Trigo total";2017/18;CORDOBA;UNION;14;182;788198
"Trigo total";2018/19;CORDOBA;UNION;14;182;525420
"Trigo total";2019/20;CORDOBA;UNION;14;182;736920
"Trigo total";2020/21;CORDOBA;UNION;14;182;262520
"Trigo total";2021/22;CORDOBA;UNION;14;182;822813
"Trigo total";2022/23;CORDOBA;UNION;14;182;197811
"Trigo total";2023/24;CORDOBA;UNION;14;182;263298
"Trigo total";2024/25;CORDOBA;UNION;14;182;463050
"Trigo total";2024/25;CORRIENTES;"BELLA VISTA";18;7;600
"Trigo total";2018/19;CORRIENTES;"CURUZU CUATIA";18;35;3080
"Trigo total";2019/20;CORRIENTES;"CURUZU CUATIA";18;35;2000
"Trigo total";2020/21;CORRIENTES;"CURUZU CUATIA";18;35;756
"Trigo total";2021/22;CORRIENTES;"CURUZU CUATIA";18;35;540
"Trigo total";2022/23;CORRIENTES;"CURUZU CUATIA";18;35;1280
"Trigo total";2023/24;CORRIENTES;"CURUZU CUATIA";18;35;2240
"Trigo total";2024/25;CORRIENTES;"CURUZU CUATIA";18;35;3900
"Trigo total";2024/25;CORRIENTES;ESQUINA;18;49;3000
"Trigo total";2018/19;CORRIENTES;MERCEDES;18;105;1260
"Trigo total";2019/20;CORRIENTES;MERCEDES;18;105;400
"Trigo total";2020/21;CORRIENTES;MERCEDES;18;105;700
"Trigo total";2021/22;CORRIENTES;MERCEDES;18;105;500
"Trigo total";2022/23;CORRIENTES;MERCEDES;18;105;1600
"Trigo total";2023/24;CORRIENTES;MERCEDES;18;105;1960
"Trigo total";2024/25;CORRIENTES;MERCEDES;18;105;2100
"Trigo total";2018/19;CORRIENTES;SAUCE;18;175;2520
"Trigo total";2019/20;CORRIENTES;SAUCE;18;175;800
"Trigo total";2020/21;CORRIENTES;SAUCE;18;175;2940
"Trigo total";2021/22;CORRIENTES;SAUCE;18;175;2100
"Trigo total";2022/23;CORRIENTES;SAUCE;18;175;4480
"Trigo total";2023/24;CORRIENTES;SAUCE;18;175;4500
"Trigo total";2024/25;CORRIENTES;SAUCE;18;175;4500
"Trigo total";2015/16;"ENTRE RIOS";COLON;30;8;8680
"Trigo total";2016/17;"ENTRE RIOS";COLON;30;8;12204
"Trigo total";2017/18;"ENTRE RIOS";COLON;30;8;11550
"Trigo total";2018/19;"ENTRE RIOS";COLON;30;8;19200
"Trigo total";2019/20;"ENTRE RIOS";COLON;30;8;13230
"Trigo total";2020/21;"ENTRE RIOS";COLON;30;8;14300
"Trigo total";2021/22;"ENTRE RIOS";COLON;30;8;36000
"Trigo total";2022/23;"ENTRE RIOS";COLON;30;8;34410
"Trigo total";2023/24;"ENTRE RIOS";COLON;30;8;51840
"Trigo total";2024/25;"ENTRE RIOS";COLON;30;8;50490
"Trigo total";2015/16;"ENTRE RIOS";CONCORDIA;30;15;10400
"Trigo total";2016/17;"ENTRE RIOS";CONCORDIA;30;15;8892
"Trigo total";2017/18;"ENTRE RIOS";CONCORDIA;30;15;12000
"Trigo total";2018/19;"ENTRE RIOS";CONCORDIA;30;15;19250
"Trigo total";2019/20;"ENTRE RIOS";CONCORDIA;30;15;14300
"Trigo total";2020/21;"ENTRE RIOS";CONCORDIA;30;15;13750
"Trigo total";2021/22;"ENTRE RIOS";CONCORDIA;30;15;16500
"Trigo total";2022/23;"ENTRE RIOS";CONCORDIA;30;15;17050
"Trigo total";2023/24;"ENTRE RIOS";CONCORDIA;30;15;26250
"Trigo total";2024/25;"ENTRE RIOS";CONCORDIA;30;15;22400
"Trigo total";2015/16;"ENTRE RIOS";DIAMANTE;30;21;90651
"Trigo total";2016/17;"ENTRE RIOS";DIAMANTE;30;21;129570
"Trigo total";2017/18;"ENTRE RIOS";DIAMANTE;30;21;137430
"Trigo total";2018/19;"ENTRE RIOS";DIAMANTE;30;21;173900
"Trigo total";2019/20;"ENTRE RIOS";DIAMANTE;30;21;142600
"Trigo total";2020/21;"ENTRE RIOS";DIAMANTE;30;21;113583
"Trigo total";2021/22;"ENTRE RIOS";DIAMANTE;30;21;157080
"Trigo total";2022/23;"ENTRE RIOS";DIAMANTE;30;21;156800
"Trigo total";2023/24;"ENTRE RIOS";DIAMANTE;30;21;134960
"Trigo total";2024/25;"ENTRE RIOS";DIAMANTE;30;21;136400
"Trigo total";2015/16;"ENTRE RIOS";FEDERACION;30;28;7200
"Trigo total";2016/17;"ENTRE RIOS";FEDERACION;30;28;9724
"Trigo total";2017/18;"ENTRE RIOS";FEDERACION;30;28;8800
"Trigo total";2018/19;"ENTRE RIOS";FEDERACION;30;28;14700
"Trigo total";2019/20;"ENTRE RIOS";FEDERACION;30;28;6875
"Trigo total";2020/21;"ENTRE RIOS";FEDERACION;30;28;9100
"Trigo total";2021/22;"ENTRE RIOS";FEDERACION;30;28;9800
"Trigo total";2022/23;"ENTRE RIOS";FEDERACION;30;28;13120
"Trigo total";2023/24;"ENTRE RIOS";FEDERACION;30;28;12800
"Trigo total";2024/25;"ENTRE RIOS";FEDERACION;30;28;11600
"Trigo total";2015/16;"ENTRE RIOS";FEDERAL;30;35;13440
"Trigo total";2016/17;"ENTRE RIOS";FEDERAL;30;35;18880
"Trigo total";2017/18;"ENTRE RIOS";FEDERAL;30;35;19040
"Trigo total";2018/19;"ENTRE RIOS";FEDERAL;30;35;24480
"Trigo total";2019/20;"ENTRE RIOS";FEDERAL;30;35;18750
"Trigo total";2020/21;"ENTRE RIOS";FEDERAL;30;35;19500
"Trigo total";2021/22;"ENTRE RIOS";FEDERAL;30;35;25500
"Trigo total";2022/23;"ENTRE RIOS";FEDERAL;30;35;27900
"Trigo total";2023/24;"ENTRE RIOS";FEDERAL;30;35;47680
"Trigo total";2024/25;"ENTRE RIOS";FEDERAL;30;35;47600
"Trigo total";2015/16;"ENTRE RIOS";FELICIANO;30;42;4400
"Trigo total";2016/17;"ENTRE RIOS";FELICIANO;30;42;6816
"Trigo total";2017/18;"ENTRE RIOS";FELICIANO;30;42;5400
"Trigo total";2018/19;"ENTRE RIOS";FELICIANO;30;42;10540
"Trigo total";2019/20;"ENTRE RIOS";FELICIANO;30;42;9750
"Trigo total";2020/21;"ENTRE RIOS";FELICIANO;30;42;14300
"Trigo total";2021/22;"ENTRE RIOS";FELICIANO;30;42;18850
"Trigo total";2022/23;"ENTRE RIOS";FELICIANO;30;42;20400
"Trigo total";2023/24;"ENTRE RIOS";FELICIANO;30;42;24000
"Trigo total";2024/25;"ENTRE RIOS";FELICIANO;30;42;22400
"Trigo total";2015/16;"ENTRE RIOS";GUALEGUAY;30;49;68970
"Trigo total";2016/17;"ENTRE RIOS";GUALEGUAY;30;49;79776
"Trigo total";2017/18;"ENTRE RIOS";GUALEGUAY;30;49;72500
"Trigo total";2018/19;"ENTRE RIOS";GUALEGUAY;30;49;136000
"Trigo total";2019/20;"ENTRE RIOS";GUALEGUAY;30;49;93000
"Trigo total";2020/21;"ENTRE RIOS";GUALEGUAY;30;49;106680
"Trigo total";2021/22;"ENTRE RIOS";GUALEGUAY;30;49;156000
"Trigo total";2022/23;"ENTRE RIOS";GUALEGUAY;30;49;123080
"Trigo total";2023/24;"ENTRE RIOS";GUALEGUAY;30;49;130720
"Trigo total";2024/25;"ENTRE RIOS";GUALEGUAY;30;49;177540
"Trigo total";2015/16;"ENTRE RIOS";GUALEGUAYCHU;30;56;81180
"Trigo total";2016/17;"ENTRE RIOS";GUALEGUAYCHU;30;56;188542
"Trigo total";2017/18;"ENTRE RIOS";GUALEGUAYCHU;30;56;138650
"Trigo total";2018/19;"ENTRE RIOS";GUALEGUAYCHU;30;56;226800
"Trigo total";2019/20;"ENTRE RIOS";GUALEGUAYCHU;30;56;165200
"Trigo total";2020/21;"ENTRE RIOS";GUALEGUAYCHU;30;56;197200
